date,season,stage,round,is_playoff,home_team,away_team,home_goals,away_goals,home_ht_goals,away_ht_goals,source
2020-10-24,2020-21,Apertura,15,False,Mazatlán FC,Monterrey,1.0,2.0,0.0,2.0,footballcsv
2020-10-24,2020-21,Apertura,15,False,América,Atlas,1.0,0.0,0.0,0.0,footballcsv
2020-10-25,2020-21,Apertura,15,False,Guadalajara,Cruz Azul,0.0,2.0,0.0,1.0,footballcsv
2020-10-25,2020-21,Apertura,15,False,Santos Laguna,Atlético San Luis,2.0,1.0,1.0,1.0,footballcsv
2020-10-25,2020-21,Apertura,15,False,Toluca,Tijuana,2.0,0.0,2.0,0.0,footballcsv
2020-10-26,2020-21,Apertura,15,False,Pachuca,Pumas UNAM,1.0,1.0,1.0,1.0,footballcsv
2020-10-29,2020-21,Apertura,16,False,Atlético San Luis,Mazatlán FC,0.0,5.0,0.0,5.0,footballcsv
2020-10-30,2020-21,Apertura,16,False,Tijuana,Pachuca,0.0,2.0,0.0,1.0,footballcsv
2020-10-30,2020-21,Apertura,16,False,FC Juárez,Querétaro,1.0,0.0,0.0,0.0,footballcsv
2020-10-30,2020-21,Apertura,16,False,Necaxa,Toluca,3.0,2.0,1.0,1.0,footballcsv
2020-10-31,2020-21,Apertura,16,False,Atlas,Puebla,0.0,1.0,0.0,1.0,footballcsv
2020-10-31,2020-21,Apertura,16,False,Pumas UNAM,Guadalajara,2.0,2.0,1.0,2.0,footballcsv
2020-10-31,2020-21,Apertura,16,False,Monterrey,Cruz Azul,1.0,0.0,0.0,0.0,footballcsv
2020-11-01,2020-21,Apertura,16,False,América,Tigres UANL,3.0,1.0,1.0,0.0,footballcsv
2020-11-02,2020-21,Apertura,16,False,León,Santos Laguna,2.0,1.0,0.0,1.0,footballcsv
2020-11-06,2020-21,Apertura,17,False,FC Juárez,América,1.0,1.0,1.0,0.0,footballcsv
2020-11-06,2020-21,Apertura,17,False,Puebla,Atlético San Luis,1.0,0.0,1.0,0.0,footballcsv
2020-11-07,2020-21,Apertura,17,False,Tigres UANL,Atlas,1.0,1.0,1.0,0.0,footballcsv
2020-11-07,2020-21,Apertura,17,False,Pachuca,Necaxa,0.0,1.0,0.0,0.0,footballcsv
2020-11-07,2020-21,Apertura,17,False,Cruz Azul,Pumas UNAM,1.0,2.0,0.0,0.0,footballcsv
2020-11-07,2020-21,Apertura,17,False,Guadalajara,Monterrey,3.0,1.0,0.0,1.0,footballcsv
2020-11-08,2020-21,Apertura,17,False,Toluca,León,2.0,2.0,1.0,1.0,footballcsv
2020-11-08,2020-21,Apertura,17,False,Santos Laguna,Mazatlán FC,4.0,0.0,0.0,0.0,footballcsv
2020-11-08,2020-21,Apertura,17,False,Querétaro,Tijuana,2.0,2.0,1.0,0.0,footballcsv
2020-11-21,2020-21,Apertura - Liguilla,Round 1,True,Guadalajara,Necaxa,1.0,0.0,0.0,0.0,footballcsv
2020-11-21,2020-21,Apertura - Liguilla,Round 1,True,Santos Laguna,Pachuca,0.0,3.0,0.0,1.0,footballcsv
2020-11-22,2020-21,Apertura - Liguilla,Round 1,True,Monterrey,Puebla,2.0,2.0,1.0,0.0,footballcsv
2020-11-22,2020-21,Apertura - Liguilla,Round 1,True,Tigres UANL,Toluca,2.0,1.0,2.0,0.0,footballcsv
2020-11-25,2020-21,Apertura - Liguilla,Quarterfinals,True,Guadalajara,América,1.0,0.0,0.0,0.0,footballcsv
2020-11-25,2020-21,Apertura - Liguilla,Quarterfinals,True,Puebla,León,2.0,1.0,2.0,1.0,footballcsv
2020-11-26,2020-21,Apertura - Liguilla,Quarterfinals,True,Pachuca,Pumas UNAM,0.0,1.0,0.0,1.0,footballcsv
2020-11-26,2020-21,Apertura - Liguilla,Quarterfinals,True,Tigres UANL,Cruz Azul,1.0,3.0,0.0,1.0,footballcsv
2020-11-28,2020-21,Apertura - Liguilla,Quarterfinals,True,León,Puebla,2.0,0.0,2.0,0.0,footballcsv
2020-11-28,2020-21,Apertura - Liguilla,Quarterfinals,True,América,Guadalajara,1.0,2.0,0.0,1.0,footballcsv
2020-11-29,2020-21,Apertura - Liguilla,Quarterfinals,True,Pumas UNAM,Pachuca,0.0,0.0,0.0,0.0,footballcsv
2020-11-29,2020-21,Apertura - Liguilla,Quarterfinals,True,Cruz Azul,Tigres UANL,0.0,1.0,0.0,0.0,footballcsv
2020-12-02,2020-21,Apertura - Liguilla,Semifinals,True,Guadalajara,León,1.0,1.0,0.0,1.0,footballcsv
2020-12-03,2020-21,Apertura - Liguilla,Semifinals,True,Cruz Azul,Pumas UNAM,4.0,0.0,3.0,0.0,footballcsv
2020-12-05,2020-21,Apertura - Liguilla,Semifinals,True,León,Guadalajara,1.0,0.0,1.0,0.0,footballcsv
2020-12-06,2020-21,Apertura - Liguilla,Semifinals,True,Pumas UNAM,Cruz Azul,4.0,0.0,3.0,0.0,footballcsv
2020-12-10,2020-21,Apertura - Liguilla,Final,True,Pumas UNAM,León,1.0,1.0,0.0,0.0,footballcsv
2020-12-13,2020-21,Apertura - Liguilla,Final,True,León,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv
2021-01-08,2020-21,Clausura,1,False,Puebla,Guadalajara,1.0,1.0,1.0,0.0,footballcsv
2021-01-08,2020-21,Clausura,1,False,Tijuana,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv
2021-01-08,2020-21,Clausura,1,False,Mazatlán FC,Necaxa,3.0,2.0,2.0,1.0,footballcsv
2021-01-09,2020-21,Clausura,1,False,Tigres UANL,León,2.0,0.0,1.0,0.0,footballcsv
2021-01-09,2020-21,Clausura,1,False,América,Atlético San Luis,2.0,1.0,1.0,0.0,footballcsv
2021-01-09,2020-21,Clausura,1,False,Atlas,Monterrey,0.0,2.0,0.0,2.0,footballcsv
2021-01-10,2020-21,Clausura,1,False,Toluca,Querétaro,3.0,1.0,2.0,1.0,footballcsv
2021-01-10,2020-21,Clausura,1,False,Santos Laguna,Cruz Azul,1.0,0.0,0.0,0.0,footballcsv
2021-01-11,2020-21,Clausura,1,False,Pachuca,FC Juárez,1.0,1.0,0.0,1.0,footballcsv
2021-01-15,2020-21,Clausura,2,False,Necaxa,Atlético San Luis,1.0,0.0,0.0,0.0,footballcsv
2021-01-15,2020-21,Clausura,2,False,FC Juárez,Tijuana,0.0,0.0,0.0,0.0,footballcsv
2021-01-16,2020-21,Clausura,2,False,Guadalajara,Toluca,1.0,1.0,1.0,1.0,footballcsv
2021-01-16,2020-21,Clausura,2,False,Monterrey,América,1.0,0.0,1.0,0.0,footballcsv
2021-01-16,2020-21,Clausura,2,False,Cruz Azul,Puebla,0.0,1.0,0.0,1.0,footballcsv
2021-01-17,2020-21,Clausura,2,False,Pumas UNAM,Mazatlán FC,3.0,0.0,1.0,0.0,footballcsv
2021-01-17,2020-21,Clausura,2,False,Querétaro,Atlas,1.0,0.0,0.0,0.0,footballcsv
2021-01-17,2020-21,Clausura,2,False,Santos Laguna,Tigres UANL,2.0,0.0,0.0,0.0,footballcsv
2021-01-18,2020-21,Clausura,2,False,León,Pachuca,0.0,0.0,0.0,0.0,footballcsv
2021-01-21,2020-21,Clausura,3,False,Atlético San Luis,Guadalajara,3.0,1.0,2.0,0.0,footballcsv
2021-01-22,2020-21,Clausura,3,False,Mazatlán FC,Santos Laguna,0.0,0.0,0.0,0.0,footballcsv
2021-01-22,2020-21,Clausura,3,False,Puebla,Tijuana,0.0,1.0,0.0,1.0,footballcsv
2021-01-23,2020-21,Clausura,3,False,Atlas,Tigres UANL,0.0,2.0,0.0,1.0,footballcsv
2021-01-24,2020-21,Clausura,3,False,Toluca,Necaxa,2.0,0.0,1.0,0.0,footballcsv
2021-01-24,2020-21,Clausura,3,False,Querétaro,Pumas UNAM,2.0,0.0,2.0,0.0,footballcsv
2021-01-25,2020-21,Clausura,3,False,Pachuca,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv
2021-01-26,2020-21,Clausura,3,False,América,FC Juárez,2.0,0.0,1.0,0.0,footballcsv
2021-01-28,2020-21,Clausura,4,False,Tigres UANL,Necaxa,1.0,1.0,1.0,1.0,footballcsv
2021-01-29,2020-21,Clausura,4,False,Mazatlán FC,Pachuca,1.0,0.0,1.0,0.0,footballcsv
2021-01-30,2020-21,Clausura,4,False,Cruz Azul,Querétaro,4.0,1.0,3.0,1.0,footballcsv
2021-01-30,2020-21,Clausura,4,False,Guadalajara,FC Juárez,1.0,2.0,0.0,2.0,footballcsv
2021-01-30,2020-21,Clausura,4,False,Tijuana,Toluca,3.0,2.0,3.0,1.0,footballcsv
2021-01-31,2020-21,Clausura,4,False,Santos Laguna,América,1.0,1.0,0.0,1.0,footballcsv
2021-01-31,2020-21,Clausura,4,False,Pumas UNAM,Atlas,0.0,0.0,0.0,0.0,footballcsv
2021-02-01,2020-21,Clausura,4,False,León,Atlético San Luis,3.0,1.0,0.0,0.0,footballcsv
2021-02-02,2020-21,Clausura,4,False,Puebla,Monterrey,0.0,0.0,0.0,0.0,footballcsv
2021-02-04,2020-21,Clausura,5,False,Atlético San Luis,Tijuana,2.0,2.0,1.0,2.0,footballcsv
2021-02-04,2020-21,Clausura,5,False,Querétaro,Pachuca,3.0,1.0,2.0,0.0,footballcsv
2021-02-05,2020-21,Clausura,5,False,Necaxa,Cruz Azul,0.0,2.0,0.0,2.0,footballcsv
2021-02-06,2020-21,Clausura,5,False,América,Puebla,1.0,0.0,0.0,0.0,footballcsv
2021-02-06,2020-21,Clausura,5,False,Atlas,Santos Laguna,1.0,1.0,0.0,1.0,footballcsv
2021-02-06,2020-21,Clausura,5,False,Monterrey,Pumas UNAM,1.0,0.0,1.0,0.0,footballcsv
2021-02-07,2020-21,Clausura,5,False,Toluca,Mazatlán FC,4.0,1.0,3.0,0.0,footballcsv
2021-02-08,2020-21,Clausura,5,False,León,Guadalajara,1.0,3.0,0.0,2.0,footballcsv
2021-02-12,2020-21,Clausura,6,False,Tijuana,León,2.0,0.0,1.0,0.0,footballcsv
2021-02-12,2020-21,Clausura,6,False,Puebla,FC Juárez,4.0,0.0,2.0,0.0,footballcsv
2021-02-12,2020-21,Clausura,6,False,Mazatlán FC,Atlético San Luis,0.0,3.0,0.0,2.0,footballcsv
2021-02-13,2020-21,Clausura,6,False,Guadalajara,Necaxa,2.0,2.0,1.0,1.0,footballcsv
2021-02-13,2020-21,Clausura,6,False,América,Querétaro,2.0,1.0,1.0,1.0,footballcsv
2021-02-14,2020-21,Clausura,6,False,Santos Laguna,Monterrey,1.0,0.0,0.0,0.0,footballcsv
2021-02-14,2020-21,Clausura,6,False,Toluca,Pumas UNAM,1.0,0.0,0.0,0.0,footballcsv
2021-02-15,2020-21,Clausura,6,False,Pachuca,Atlas,0.0,1.0,0.0,1.0,footballcsv
2021-02-17,2020-21,Clausura,6,False,Tigres UANL,Cruz Azul,0.0,2.0,0.0,1.0,footballcsv
2021-02-18,2020-21,Clausura,7,False,Atlético San Luis,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv
2021-02-19,2020-21,Clausura,7,False,Necaxa,Monterrey,1.0,1.0,0.0,1.0,footballcsv
2021-02-19,2020-21,Clausura,7,False,FC Juárez,Mazatlán FC,1.0,0.0,0.0,0.0,footballcsv
2021-02-20,2020-21,Clausura,7,False,Cruz Azul,Toluca,3.0,2.0,2.0,2.0,footballcsv
2021-02-21,2020-21,Clausura,7,False,Pumas UNAM,León,0.0,1.0,0.0,0.0,footballcsv
2021-02-21,2020-21,Clausura,7,False,Tigres UANL,Tijuana,3.0,2.0,2.0,0.0,footballcsv
2021-02-21,2020-21,Clausura,7,False,Querétaro,Puebla,1.0,1.0,0.0,0.0,footballcsv
2021-02-22,2020-21,Clausura,7,False,Pachuca,Guadalajara,1.0,1.0,0.0,1.0,footballcsv
2021-02-25,2020-21,Clausura,8,False,Atlético San Luis,Tigres UANL,2.0,2.0,1.0,1.0,footballcsv
2021-02-26,2020-21,Clausura,8,False,Mazatlán FC,Querétaro,3.0,0.0,2.0,0.0,footballcsv
2021-02-26,2020-21,Clausura,8,False,Puebla,Necaxa,1.0,0.0,0.0,0.0,footballcsv
2021-02-27,2020-21,Clausura,8,False,América,Pachuca,2.0,0.0,2.0,0.0,footballcsv
2021-02-27,2020-21,Clausura,8,False,Toluca,Atlas,0.0,0.0,0.0,0.0,footballcsv
2021-02-27,2020-21,Clausura,8,False,León,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv
2021-02-28,2020-21,Clausura,8,False,Guadalajara,Pumas UNAM,2.0,1.0,2.0,1.0,footballcsv
2021-02-28,2020-21,Clausura,8,False,Santos Laguna,FC Juárez,3.0,2.0,2.0,0.0,footballcsv
2021-02-28,2020-21,Clausura,8,False,Monterrey,Tijuana,1.0,1.0,1.0,0.0,footballcsv
2021-03-02,2020-21,Clausura,9,False,Tigres UANL,Toluca,0.0,1.0,0.0,0.0,footballcsv
2021-03-02,2020-21,Clausura,9,False,Atlas,Atlético San Luis,3.0,1.0,1.0,1.0,footballcsv
2021-03-02,2020-21,Clausura,9,False,León,Puebla,1.0,2.0,1.0,0.0,footballcsv
2021-03-03,2020-21,Clausura,9,False,Tijuana,América,0.0,2.0,0.0,0.0,footballcsv
2021-03-03,2020-21,Clausura,9,False,FC Juárez,Monterrey,1.0,6.0,1.0,2.0,footballcsv
2021-03-03,2020-21,Clausura,9,False,Cruz Azul,Mazatlán FC,1.0,0.0,0.0,0.0,footballcsv
2021-03-03,2020-21,Clausura,9,False,Querétaro,Guadalajara,2.0,2.0,1.0,1.0,footballcsv
2021-03-04,2020-21,Clausura,9,False,Necaxa,Pachuca,2.0,2.0,1.0,1.0,footballcsv
2021-03-04,2020-21,Clausura,9,False,Pumas UNAM,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv
2021-03-05,2020-21,Clausura,10,False,Puebla,Tigres UANL,1.0,1.0,1.0,1.0,footballcsv
2021-03-05,2020-21,Clausura,10,False,Atlético San Luis,Toluca,0.0,0.0,0.0,0.0,footballcsv
2021-03-06,2020-21,Clausura,10,False,Atlas,FC Juárez,2.0,0.0,1.0,0.0,footballcsv
2021-03-06,2020-21,Clausura,10,False,Mazatlán FC,Guadalajara,1.0,1.0,1.0,1.0,footballcsv
2021-03-06,2020-21,Clausura,10,False,Monterrey,Querétaro,2.0,1.0,2.0,1.0,footballcsv
2021-03-06,2020-21,Clausura,10,False,América,León,2.0,1.0,1.0,1.0,footballcsv
2021-03-07,2020-21,Clausura,10,False,Pumas UNAM,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv
2021-03-07,2020-21,Clausura,10,False,Santos Laguna,Necaxa,3.0,1.0,1.0,0.0,footballcsv
2021-03-08,2020-21,Clausura,10,False,Pachuca,Tijuana,2.0,1.0,2.0,1.0,footballcsv
2021-03-10,2020-21,Clausura,3,False,Monterrey,León,1.0,1.0,0.0,1.0,footballcsv
2021-03-12,2020-21,Clausura,11,False,Puebla,Atlas,0.0,1.0,0.0,0.0,footballcsv
2021-03-12,2020-21,Clausura,11,False,FC Juárez,Pumas UNAM,1.0,1.0,1.0,0.0,footballcsv
2021-03-13,2020-21,Clausura,11,False,Tigres UANL,Mazatlán FC,1.0,2.0,0.0,1.0,footballcsv
2021-03-13,2020-21,Clausura,11,False,Cruz Azul,Monterrey,1.0,0.0,1.0,0.0,footballcsv
2021-03-13,2020-21,Clausura,11,False,Tijuana,Santos Laguna,0.0,1.0,0.0,1.0,footballcsv
2021-03-14,2020-21,Clausura,11,False,Guadalajara,América,0.0,3.0,0.0,1.0,footballcsv
2021-03-14,2020-21,Clausura,11,False,Toluca,Pachuca,0.0,2.0,0.0,0.0,footballcsv
2021-03-14,2020-21,Clausura,11,False,Querétaro,Atlético San Luis,2.0,1.0,2.0,0.0,footballcsv
2021-03-15,2020-21,Clausura,11,False,León,Necaxa,3.0,1.0,2.0,0.0,footballcsv
2021-03-18,2020-21,Clausura,12,False,Pachuca,Tigres UANL,1.0,0.0,0.0,0.0,footballcsv
2021-03-19,2020-21,Clausura,12,False,Necaxa,FC Juárez,1.0,0.0,0.0,0.0,footballcsv
2021-03-19,2020-21,Clausura,12,False,Mazatlán FC,América,0.0,1.0,0.0,0.0,footballcsv
2021-03-20,2020-21,Clausura,12,False,Atlético San Luis,Pumas UNAM,0.0,1.0,0.0,0.0,footballcsv
2021-03-20,2020-21,Clausura,12,False,Cruz Azul,Atlas,3.0,2.0,1.0,1.0,footballcsv
2021-03-20,2020-21,Clausura,12,False,Tijuana,Querétaro,3.0,1.0,3.0,1.0,footballcsv
2021-03-21,2020-21,Clausura,12,False,Toluca,Puebla,4.0,4.0,1.0,0.0,footballcsv
2021-03-21,2020-21,Clausura,12,False,Santos Laguna,León,1.0,2.0,1.0,1.0,footballcsv
2021-04-02,2020-21,Clausura,13,False,Puebla,Mazatlán FC,3.0,1.0,1.0,1.0,footballcsv
2021-04-02,2020-21,Clausura,13,False,FC Juárez,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv
2021-04-03,2020-21,Clausura,13,False,América,Necaxa,2.0,1.0,1.0,1.0,footballcsv
2021-04-03,2020-21,Clausura,13,False,Atlas,Tijuana,1.0,0.0,1.0,0.0,footballcsv
2021-04-03,2020-21,Clausura,13,False,Monterrey,Atlético San Luis,2.0,0.0,0.0,0.0,footballcsv
2021-04-04,2020-21,Clausura,13,False,Pumas UNAM,Pachuca,2.0,2.0,0.0,1.0,footballcsv
2021-04-04,2020-21,Clausura,13,False,León,Toluca,2.0,1.0,0.0,1.0,footballcsv
2021-04-04,2020-21,Clausura,13,False,Querétaro,Tigres UANL,0.0,1.0,0.0,0.0,footballcsv
2021-04-04,2020-21,Clausura,13,False,Guadalajara,Santos Laguna,1.0,1.0,0.0,1.0,footballcsv
2021-04-09,2020-21,Clausura,14,False,Necaxa,Pumas UNAM,0.0,1.0,0.0,0.0,footballcsv
2021-04-09,2020-21,Clausura,14,False,FC Juárez,Atlético San Luis,2.0,1.0,1.0,0.0,footballcsv
2021-04-10,2020-21,Clausura,14,False,Atlas,León,1.0,3.0,0.0,1.0,footballcsv
2021-04-10,2020-21,Clausura,14,False,Cruz Azul,Guadalajara,1.0,0.0,0.0,0.0,footballcsv
2021-04-10,2020-21,Clausura,14,False,Tigres UANL,América,1.0,3.0,0.0,1.0,footballcsv
2021-04-11,2020-21,Clausura,14,False,Toluca,Monterrey,1.0,2.0,0.0,0.0,footballcsv
2021-04-11,2020-21,Clausura,14,False,Querétaro,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv
2021-04-11,2020-21,Clausura,14,False,Tijuana,Mazatlán FC,2.0,3.0,2.0,1.0,footballcsv
2021-04-12,2020-21,Clausura,14,False,Pachuca,Puebla,1.0,3.0,0.0,1.0,footballcsv
2021-04-14,2020-21,Clausura,5,False,FC Juárez,Tigres UANL,2.0,3.0,0.0,0.0,footballcsv
2021-04-16,2020-21,Clausura,15,False,Necaxa,Querétaro,0.0,0.0,0.0,0.0,footballcsv
2021-04-16,2020-21,Clausura,15,False,Mazatlán FC,Atlas,0.0,0.0,0.0,0.0,footballcsv
2021-04-17,2020-21,Clausura,15,False,Guadalajara,Tijuana,2.0,0.0,0.0,0.0,footballcsv
2021-04-17,2020-21,Clausura,15,False,América,Cruz Azul,1.0,1.0,1.0,0.0,footballcsv
2021-04-17,2020-21,Clausura,15,False,Atlético San Luis,Puebla,1.0,4.0,0.0,1.0,footballcsv
2021-04-18,2020-21,Clausura,15,False,Pumas UNAM,Tigres UANL,0.0,0.0,0.0,0.0,footballcsv
2021-04-18,2020-21,Clausura,15,False,Santos Laguna,Toluca,3.0,1.0,2.0,0.0,footballcsv
2021-04-18,2020-21,Clausura,15,False,Monterrey,Pachuca,0.0,1.0,0.0,0.0,footballcsv
2021-04-19,2020-21,Clausura,15,False,León,FC Juárez,2.0,0.0,0.0,0.0,footballcsv
2021-04-21,2020-21,Clausura,12,False,Monterrey,Guadalajara,1.0,2.0,0.0,1.0,footballcsv
2021-04-23,2020-21,Clausura,16,False,Tijuana,Necaxa,1.0,0.0,0.0,0.0,footballcsv
2021-04-23,2020-21,Clausura,16,False,Mazatlán FC,León,4.0,3.0,1.0,2.0,footballcsv
2021-04-23,2020-21,Clausura,16,False,Puebla,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv
2021-04-24,2020-21,Clausura,16,False,Tigres UANL,Monterrey,2.0,1.0,1.0,1.0,footballcsv
2021-04-24,2020-21,Clausura,16,False,Cruz Azul,Atlético San Luis,3.0,2.0,2.0,1.0,footballcsv
2021-04-24,2020-21,Clausura,16,False,Atlas,Guadalajara,0.0,1.0,0.0,0.0,footballcsv
2021-04-25,2020-21,Clausura,16,False,Querétaro,FC Juárez,1.0,0.0,0.0,0.0,footballcsv
2021-04-25,2020-21,Clausura,16,False,Toluca,América,3.0,1.0,2.0,0.0,footballcsv
2021-04-26,2020-21,Clausura,16,False,Pachuca,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv
2021-04-29,2020-21,Clausura,17,False,Atlético San Luis,Pachuca,1.0,5.0,1.0,2.0,footballcsv
2021-04-30,2020-21,Clausura,17,False,FC Juárez,Toluca,1.0,0.0,0.0,0.0,footballcsv
2021-04-30,2020-21,Clausura,17,False,Necaxa,Atlas,1.0,5.0,1.0,2.0,footballcsv
2021-05-01,2020-21,Clausura,17,False,Guadalajara,Tigres UANL,0.0,0.0,0.0,0.0,footballcsv
2021-05-01,2020-21,Clausura,17,False,León,Querétaro,2.0,1.0,1.0,0.0,footballcsv
2021-05-01,2020-21,Clausura,17,False,Cruz Azul,Tijuana,1.0,1.0,1.0,0.0,footballcsv
2021-05-01,2020-21,Clausura,17,False,Monterrey,Mazatlán FC,1.0,0.0,1.0,0.0,footballcsv
2021-05-02,2020-21,Clausura,17,False,Pumas UNAM,América,0.0,1.0,0.0,0.0,footballcsv
2021-05-02,2020-21,Clausura,17,False,Santos Laguna,Puebla,0.0,0.0,0.0,0.0,footballcsv
2021-05-08,2020-21,Clausura - Liguilla,Reclassification,True,Santos Laguna,Querétaro,5.0,0.0,2.0,0.0,footballcsv
2021-05-08,2020-21,Clausura - Liguilla,Reclassification,True,Atlas,Tigres UANL,1.0,0.0,0.0,0.0,footballcsv
2021-05-09,2020-21,Clausura - Liguilla,Reclassification,True,León,Toluca,2.0,2.0,1.0,1.0,footballcsv
2021-05-09,2020-21,Clausura - Liguilla,Reclassification,True,Pachuca,Guadalajara,4.0,2.0,0.0,1.0,footballcsv
2021-05-12,2020-21,Clausura - Liguilla,Quarterfinals,True,Toluca,Cruz Azul,2.0,1.0,1.0,1.0,footballcsv
2021-05-12,2020-21,Clausura - Liguilla,Quarterfinals,True,Atlas,Puebla,1.0,0.0,0.0,0.0,footballcsv
2021-05-13,2020-21,Clausura - Liguilla,Quarterfinals,True,Pachuca,América,3.0,1.0,1.0,1.0,footballcsv
2021-05-13,2020-21,Clausura - Liguilla,Quarterfinals,True,Santos Laguna,Monterrey,2.0,1.0,0.0,1.0,footballcsv
2021-05-15,2020-21,Clausura - Liguilla,Quarterfinals,True,Puebla,Atlas,1.0,0.0,0.0,0.0,footballcsv
2021-05-15,2020-21,Clausura - Liguilla,Quarterfinals,True,Cruz Azul,Toluca,3.0,1.0,1.0,1.0,footballcsv
2021-05-16,2020-21,Clausura - Liguilla,Quarterfinals,True,América,Pachuca,4.0,2.0,2.0,1.0,footballcsv
2021-05-16,2020-21,Clausura - Liguilla,Quarterfinals,True,Monterrey,Santos Laguna,1.0,1.0,1.0,0.0,footballcsv
2021-05-19,2020-21,Clausura - Liguilla,Semifinals,True,Pachuca,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv
2021-05-20,2020-21,Clausura - Liguilla,Semifinals,True,Santos Laguna,Puebla,3.0,0.0,2.0,0.0,footballcsv
2021-05-22,2020-21,Clausura - Liguilla,Semifinals,True,Cruz Azul,Pachuca,1.0,0.0,0.0,0.0,footballcsv
2021-05-23,2020-21,Clausura - Liguilla,Semifinals,True,Puebla,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv
2021-05-27,2020-21,Clausura - Liguilla,Final,True,Santos Laguna,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv
2021-05-30,2020-21,Clausura - Liguilla,Final,True,Cruz Azul,Santos Laguna,1.0,1.0,0.0,1.0,footballcsv
2021-07-22,2021-22,Apertura,1,False,Querétaro,América,0.0,0.0,0.0,0.0,footballcsv
2021-07-23,2021-22,Apertura,1,False,FC Juárez,Toluca,1.0,3.0,1.0,1.0,footballcsv
2021-07-23,2021-22,Apertura,1,False,Necaxa,Santos Laguna,0.0,3.0,0.0,2.0,footballcsv
2021-07-24,2021-22,Apertura,1,False,Pachuca,León,4.0,0.0,0.0,0.0,footballcsv
2021-07-24,2021-22,Apertura,1,False,Guadalajara,Atlético San Luis,1.0,2.0,0.0,1.0,footballcsv
2021-07-25,2021-22,Apertura,1,False,Monterrey,Puebla,1.0,1.0,0.0,0.0,footballcsv
2021-07-25,2021-22,Apertura,1,False,Tijuana,Tigres UANL,1.0,2.0,0.0,1.0,footballcsv
2021-07-25,2021-22,Apertura,1,False,Pumas UNAM,Atlas,0.0,0.0,0.0,0.0,footballcsv
2021-07-26,2021-22,Apertura,1,False,Cruz Azul,Mazatlán FC,0.0,2.0,0.0,1.0,footballcsv
2021-07-30,2021-22,Apertura,2,False,Mazatlán FC,Pachuca,2.0,1.0,1.0,1.0,footballcsv
2021-07-30,2021-22,Apertura,2,False,Puebla,Guadalajara,0.0,2.0,0.0,0.0,footballcsv
2021-07-31,2021-22,Apertura,2,False,América,Necaxa,2.0,1.0,1.0,0.0,footballcsv
2021-07-31,2021-22,Apertura,2,False,Monterrey,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv
2021-07-31,2021-22,Apertura,2,False,Atlas,FC Juárez,2.0,0.0,0.0,0.0,footballcsv
2021-07-31,2021-22,Apertura,2,False,León,Tijuana,2.0,1.0,1.0,0.0,footballcsv
2021-08-01,2021-22,Apertura,2,False,Santos Laguna,Cruz Azul,1.0,1.0,0.0,0.0,footballcsv
2021-08-01,2021-22,Apertura,2,False,Toluca,Tigres UANL,3.0,1.0,1.0,1.0,footballcsv
2021-08-02,2021-22,Apertura,2,False,Atlético San Luis,Querétaro,1.0,1.0,1.0,0.0,footballcsv
2021-08-05,2021-22,Apertura,3,False,Querétaro,León,0.0,1.0,0.0,1.0,footballcsv
2021-08-06,2021-22,Apertura,3,False,Mazatlán FC,Monterrey,1.0,1.0,1.0,1.0,footballcsv
2021-08-06,2021-22,Apertura,3,False,Tijuana,Toluca,0.0,2.0,0.0,1.0,footballcsv
2021-08-06,2021-22,Apertura,3,False,Necaxa,Cruz Azul,1.0,2.0,1.0,1.0,footballcsv
2021-08-07,2021-22,Apertura,3,False,América,Puebla,2.0,0.0,1.0,0.0,footballcsv
2021-08-07,2021-22,Apertura,3,False,Tigres UANL,Santos Laguna,1.0,1.0,0.0,1.0,footballcsv
2021-08-07,2021-22,Apertura,3,False,Guadalajara,FC Juárez,2.0,2.0,1.0,1.0,footballcsv
2021-08-08,2021-22,Apertura,3,False,Pumas UNAM,Atlético San Luis,1.0,3.0,1.0,2.0,footballcsv
2021-08-09,2021-22,Apertura,3,False,Pachuca,Atlas,0.0,1.0,0.0,1.0,footballcsv
2021-08-12,2021-22,Apertura,4,False,Atlético San Luis,Necaxa,0.0,2.0,0.0,1.0,footballcsv
2021-08-13,2021-22,Apertura,4,False,Puebla,Tigres UANL,1.0,1.0,1.0,0.0,footballcsv
2021-08-13,2021-22,Apertura,4,False,FC Juárez,Tijuana,1.0,1.0,1.0,1.0,footballcsv
2021-08-14,2021-22,Apertura,4,False,Pumas UNAM,Querétaro,0.0,0.0,0.0,0.0,footballcsv
