date,season,stage,round,is_playoff,home_team_raw,away_team_raw,home_goals,away_goals,home_ht_goals,away_ht_goals,source,home_team,away_team
2019-01-18,2018-19,Clausura,3,False,Monarcas Morelia,CD Veracruz,2.0,0.0,0.0,0.0,footballcsv,Monarcas Morelia,Veracruz
2019-01-19,2018-19,Clausura,3,False,UANL Tigres,Cruz Azul,0.0,1.0,0.0,1.0,footballcsv,Tigres UANL,Cruz Azul
2019-01-19,2018-19,Clausura,3,False,Gallos Blancos,CF Monterrey,1.0,2.0,1.0,0.0,footballcsv,Querétaro,Monterrey
2019-01-19,2018-19,Clausura,3,False,CF América,CF Pachuca,3.0,0.0,1.0,0.0,footballcsv,América,Pachuca
2019-01-20,2018-19,Clausura,3,False,Pumas UNAM,Atlas Guadalajara,2.0,2.0,2.0,0.0,footballcsv,Pumas UNAM,Atlas
2019-01-20,2018-19,Clausura,3,False,Lobos BUAP,Club Necaxa,2.0,3.0,2.0,1.0,footballcsv,Lobos BUAP,Necaxa
2019-01-20,2018-19,Clausura,3,False,Deportivo Guadalajara,Deportivo Toluca,1.0,0.0,0.0,0.0,footballcsv,Guadalajara,Toluca
2019-01-20,2018-19,Clausura,3,False,Club León,Club Tijuana,0.0,1.0,0.0,1.0,footballcsv,León,Tijuana
2019-01-25,2018-19,Clausura,4,False,Atlas Guadalajara,Lobos BUAP,3.0,1.0,1.0,0.0,footballcsv,Atlas,Lobos BUAP
2019-01-25,2018-19,Clausura,4,False,CD Veracruz,Puebla FC,0.0,1.0,0.0,1.0,footballcsv,Veracruz,Puebla
2019-01-26,2018-19,Clausura,4,False,Club Necaxa,Monarcas Morelia,0.0,0.0,0.0,0.0,footballcsv,Necaxa,Monarcas Morelia
2019-01-26,2018-19,Clausura,4,False,Cruz Azul,Club Tijuana,1.0,0.0,1.0,0.0,footballcsv,Cruz Azul,Tijuana
2019-01-26,2018-19,Clausura,4,False,CF Monterrey,CF América,3.0,2.0,1.0,1.0,footballcsv,Monterrey,América
2019-01-26,2018-19,Clausura,4,False,CF Pachuca,Pumas UNAM,1.0,0.0,0.0,0.0,footballcsv,Pachuca,Pumas UNAM
2019-01-27,2018-19,Clausura,4,False,Deportivo Toluca,UANL Tigres,0.0,1.0,0.0,1.0,footballcsv,Toluca,Tigres UANL
2019-01-27,2018-19,Clausura,4,False,Gallos Blancos,Club León,0.0,4.0,0.0,3.0,footballcsv,Querétaro,León
2019-01-27,2018-19,Clausura,4,False,Santos Laguna,Deportivo Guadalajara,1.0,0.0,1.0,0.0,footballcsv,Santos Laguna,Guadalajara
2019-02-01,2018-19,Clausura,5,False,Puebla FC,Club Necaxa,1.0,4.0,1.0,2.0,footballcsv,Puebla,Necaxa
2019-02-01,2018-19,Clausura,5,False,Monarcas Morelia,Atlas Guadalajara,1.0,2.0,0.0,0.0,footballcsv,Monarcas Morelia,Atlas
2019-02-02,2018-19,Clausura,5,False,Club Tijuana,Deportivo Toluca,2.0,0.0,1.0,0.0,footballcsv,Tijuana,Toluca
2019-02-02,2018-19,Clausura,5,False,CF América,Gallos Blancos,2.0,0.0,1.0,0.0,footballcsv,América,Querétaro
2019-02-02,2018-19,Clausura,5,False,Club León,Cruz Azul,2.0,0.0,2.0,0.0,footballcsv,León,Cruz Azul
2019-02-02,2018-19,Clausura,5,False,UANL Tigres,Santos Laguna,2.0,1.0,1.0,1.0,footballcsv,Tigres UANL,Santos Laguna
2019-02-03,2018-19,Clausura,5,False,Lobos BUAP,CF Pachuca,1.0,1.0,0.0,0.0,footballcsv,Lobos BUAP,Pachuca
2019-02-03,2018-19,Clausura,5,False,Pumas UNAM,CF Monterrey,1.0,1.0,0.0,1.0,footballcsv,Pumas UNAM,Monterrey
2019-02-04,2018-19,Clausura,5,False,Deportivo Guadalajara,CD Veracruz,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,Veracruz
2019-02-08,2018-19,Clausura,6,False,Atlas Guadalajara,Puebla FC,1.0,2.0,1.0,1.0,footballcsv,Atlas,Puebla
2019-02-08,2018-19,Clausura,6,False,CD Veracruz,UANL Tigres,0.0,2.0,0.0,0.0,footballcsv,Veracruz,Tigres UANL
2019-02-09,2018-19,Clausura,6,False,CF Pachuca,Monarcas Morelia,2.0,0.0,0.0,0.0,footballcsv,Pachuca,Monarcas Morelia
2019-02-09,2018-19,Clausura,6,False,CF Monterrey,Lobos BUAP,4.0,0.0,2.0,0.0,footballcsv,Monterrey,Lobos BUAP
2019-02-09,2018-19,Clausura,6,False,Gallos Blancos,Pumas UNAM,0.0,2.0,0.0,1.0,footballcsv,Querétaro,Pumas UNAM
2019-02-09,2018-19,Clausura,6,False,CF América,Club León,0.0,3.0,0.0,1.0,footballcsv,América,León
2019-02-09,2018-19,Clausura,6,False,Club Necaxa,Deportivo Guadalajara,3.0,3.0,0.0,1.0,footballcsv,Necaxa,Guadalajara
2019-02-10,2018-19,Clausura,6,False,Deportivo Toluca,Cruz Azul,1.0,1.0,0.0,1.0,footballcsv,Toluca,Cruz Azul
2019-02-10,2018-19,Clausura,6,False,Santos Laguna,Club Tijuana,1.0,1.0,0.0,1.0,footballcsv,Santos Laguna,Tijuana
2019-02-15,2018-19,Clausura,7,False,Monarcas Morelia,CF Monterrey,2.0,3.0,1.0,1.0,footballcsv,Monarcas Morelia,Monterrey
2019-02-15,2018-19,Clausura,7,False,Puebla FC,CF Pachuca,1.0,1.0,0.0,1.0,footballcsv,Puebla,Pachuca
2019-02-15,2018-19,Clausura,7,False,Club Tijuana,CD Veracruz,3.0,0.0,2.0,0.0,footballcsv,Tijuana,Veracruz
2019-02-16,2018-19,Clausura,7,False,Deportivo Guadalajara,Atlas Guadalajara,3.0,0.0,2.0,0.0,footballcsv,Guadalajara,Atlas
2019-02-16,2018-19,Clausura,7,False,Cruz Azul,Santos Laguna,1.0,2.0,1.0,1.0,footballcsv,Cruz Azul,Santos Laguna
2019-02-16,2018-19,Clausura,7,False,Club León,Deportivo Toluca,3.0,0.0,0.0,0.0,footballcsv,León,Toluca
2019-02-16,2018-19,Clausura,7,False,UANL Tigres,Club Necaxa,3.0,2.0,1.0,0.0,footballcsv,Tigres UANL,Necaxa
2019-02-17,2018-19,Clausura,7,False,Lobos BUAP,Gallos Blancos,3.0,1.0,1.0,1.0,footballcsv,Lobos BUAP,Querétaro
2019-02-17,2018-19,Clausura,7,False,Pumas UNAM,CF América,1.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,América
2019-02-22,2018-19,Clausura,8,False,Atlas Guadalajara,UANL Tigres,0.0,1.0,0.0,0.0,footballcsv,Atlas,Tigres UANL
2019-02-22,2018-19,Clausura,8,False,CD Veracruz,Cruz Azul,1.0,1.0,1.0,0.0,footballcsv,Veracruz,Cruz Azul
2019-02-23,2018-19,Clausura,8,False,Gallos Blancos,Monarcas Morelia,3.0,0.0,0.0,0.0,footballcsv,Querétaro,Monarcas Morelia
2019-02-23,2018-19,Clausura,8,False,CF América,Lobos BUAP,3.0,0.0,1.0,0.0,footballcsv,América,Lobos BUAP
2019-02-23,2018-19,Clausura,8,False,CF Monterrey,Puebla FC,0.0,0.0,0.0,0.0,footballcsv,Monterrey,Puebla
2019-02-23,2018-19,Clausura,8,False,Club Necaxa,Club Tijuana,1.0,2.0,0.0,0.0,footballcsv,Necaxa,Tijuana
2019-02-23,2018-19,Clausura,8,False,CF Pachuca,Deportivo Guadalajara,3.0,1.0,1.0,1.0,footballcsv,Pachuca,Guadalajara
2019-02-24,2018-19,Clausura,8,False,Pumas UNAM,Club León,1.0,3.0,0.0,2.0,footballcsv,Pumas UNAM,León
2019-02-24,2018-19,Clausura,8,False,Santos Laguna,Deportivo Toluca,4.0,0.0,3.0,0.0,footballcsv,Santos Laguna,Toluca
2019-03-01,2018-19,Clausura,9,False,Club Tijuana,Atlas Guadalajara,3.0,1.0,2.0,0.0,footballcsv,Tijuana,Atlas
2019-03-01,2018-19,Clausura,9,False,Monarcas Morelia,CF América,2.0,2.0,1.0,0.0,footballcsv,Monarcas Morelia,América
2019-03-02,2018-19,Clausura,9,False,Cruz Azul,Club Necaxa,2.0,1.0,0.0,1.0,footballcsv,Cruz Azul,Necaxa
2019-03-02,2018-19,Clausura,9,False,Club León,Santos Laguna,3.0,0.0,0.0,0.0,footballcsv,León,Santos Laguna
2019-03-02,2018-19,Clausura,9,False,UANL Tigres,CF Pachuca,3.0,0.0,3.0,0.0,footballcsv,Tigres UANL,Pachuca
2019-03-02,2018-19,Clausura,9,False,Deportivo Guadalajara,CF Monterrey,0.0,2.0,0.0,1.0,footballcsv,Guadalajara,Monterrey
2019-03-03,2018-19,Clausura,9,False,Lobos BUAP,Pumas UNAM,2.0,1.0,1.0,0.0,footballcsv,Lobos BUAP,Pumas UNAM
2019-03-03,2018-19,Clausura,9,False,Deportivo Toluca,CD Veracruz,3.0,1.0,1.0,1.0,footballcsv,Toluca,Veracruz
2019-03-04,2018-19,Clausura,9,False,Puebla FC,Gallos Blancos,1.0,0.0,1.0,0.0,footballcsv,Puebla,Querétaro
2019-03-05,2018-19,Clausura,1,False,CF América,Club Necaxa,1.0,3.0,1.0,0.0,footballcsv,América,Necaxa
2019-03-08,2018-19,Clausura,10,False,CD Veracruz,Santos Laguna,2.0,2.0,1.0,1.0,footballcsv,Veracruz,Santos Laguna
2019-03-08,2018-19,Clausura,10,False,Atlas Guadalajara,Cruz Azul,0.0,2.0,0.0,1.0,footballcsv,Atlas,Cruz Azul
2019-03-09,2018-19,Clausura,10,False,CF Pachuca,Club Tijuana,4.0,0.0,2.0,0.0,footballcsv,Pachuca,Tijuana
2019-03-09,2018-19,Clausura,10,False,CF América,Puebla FC,1.0,0.0,0.0,0.0,footballcsv,América,Puebla
2019-03-09,2018-19,Clausura,10,False,CF Monterrey,UANL Tigres,1.0,1.0,1.0,0.0,footballcsv,Monterrey,Tigres UANL
2019-03-09,2018-19,Clausura,10,False,Club Necaxa,Deportivo Toluca,1.0,1.0,0.0,0.0,footballcsv,Necaxa,Toluca
2019-03-09,2018-19,Clausura,10,False,Gallos Blancos,Deportivo Guadalajara,0.0,0.0,0.0,0.0,footballcsv,Querétaro,Guadalajara
2019-03-10,2018-19,Clausura,10,False,Lobos BUAP,Club León,0.0,1.0,0.0,1.0,footballcsv,Lobos BUAP,León
2019-03-10,2018-19,Clausura,10,False,Pumas UNAM,Monarcas Morelia,2.0,2.0,0.0,1.0,footballcsv,Pumas UNAM,Monarcas Morelia
2019-03-15,2018-19,Clausura,11,False,Monarcas Morelia,Lobos BUAP,1.0,1.0,1.0,1.0,footballcsv,Monarcas Morelia,Lobos BUAP
2019-03-15,2018-19,Clausura,11,False,Puebla FC,Pumas UNAM,1.0,0.0,0.0,0.0,footballcsv,Puebla,Pumas UNAM
2019-03-16,2018-19,Clausura,11,False,Deportivo Guadalajara,CF América,0.0,2.0,0.0,1.0,footballcsv,Guadalajara,América
2019-03-16,2018-19,Clausura,11,False,UANL Tigres,Gallos Blancos,4.0,1.0,2.0,0.0,footballcsv,Tigres UANL,Querétaro
2019-03-16,2018-19,Clausura,11,False,Club Tijuana,CF Monterrey,1.0,0.0,0.0,0.0,footballcsv,Tijuana,Monterrey
2019-03-16,2018-19,Clausura,11,False,Cruz Azul,CF Pachuca,4.0,1.0,2.0,0.0,footballcsv,Cruz Azul,Pachuca
2019-03-17,2018-19,Clausura,11,False,Club León,CD Veracruz,2.0,0.0,2.0,0.0,footballcsv,León,Veracruz
2019-03-17,2018-19,Clausura,11,False,Deportivo Toluca,Atlas Guadalajara,2.0,0.0,1.0,0.0,footballcsv,Toluca,Atlas
2019-03-17,2018-19,Clausura,11,False,Santos Laguna,Club Necaxa,1.0,2.0,0.0,1.0,footballcsv,Santos Laguna,Necaxa
2019-03-29,2018-19,Clausura,12,False,Monarcas Morelia,Club León,2.0,3.0,2.0,0.0,footballcsv,Monarcas Morelia,León
2019-03-29,2018-19,Clausura,12,False,Atlas Guadalajara,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv,Atlas,Santos Laguna
2019-03-30,2018-19,Clausura,12,False,CF América,UANL Tigres,3.0,0.0,1.0,0.0,footballcsv,América,Tigres UANL
2019-03-30,2018-19,Clausura,12,False,CF Pachuca,Deportivo Toluca,3.0,2.0,2.0,1.0,footballcsv,Pachuca,Toluca
2019-03-30,2018-19,Clausura,12,False,CF Monterrey,Cruz Azul,2.0,2.0,1.0,0.0,footballcsv,Monterrey,Cruz Azul
2019-03-30,2018-19,Clausura,12,False,Club Necaxa,CD Veracruz,2.0,0.0,1.0,0.0,footballcsv,Necaxa,Veracruz
2019-03-30,2018-19,Clausura,12,False,Gallos Blancos,Club Tijuana,1.0,0.0,0.0,0.0,footballcsv,Querétaro,Tijuana
2019-03-31,2018-19,Clausura,12,False,Pumas UNAM,Deportivo Guadalajara,2.0,1.0,2.0,1.0,footballcsv,Pumas UNAM,Guadalajara
2019-03-31,2018-19,Clausura,12,False,Lobos BUAP,Puebla FC,0.0,4.0,0.0,3.0,footballcsv,Lobos BUAP,Puebla
2019-04-05,2018-19,Clausura,13,False,Puebla FC,Monarcas Morelia,1.0,1.0,0.0,1.0,footballcsv,Puebla,Monarcas Morelia
2019-04-05,2018-19,Clausura,13,False,CD Veracruz,Atlas Guadalajara,0.0,1.0,0.0,0.0,footballcsv,Veracruz,Atlas
2019-04-06,2018-19,Clausura,13,False,Cruz Azul,Gallos Blancos,3.0,0.0,1.0,0.0,footballcsv,Cruz Azul,Querétaro
2019-04-06,2018-19,Clausura,13,False,Club León,Club Necaxa,2.0,1.0,2.0,0.0,footballcsv,León,Necaxa
2019-04-06,2018-19,Clausura,13,False,UANL Tigres,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv,Tigres UANL,Pumas UNAM
2019-04-06,2018-19,Clausura,13,False,Deportivo Guadalajara,Lobos BUAP,0.0,1.0,0.0,0.0,footballcsv,Guadalajara,Lobos BUAP
2019-04-06,2018-19,Clausura,13,False,Club Tijuana,CF América,3.0,2.0,1.0,2.0,footballcsv,Tijuana,América
2019-04-07,2018-19,Clausura,13,False,Santos Laguna,CF Pachuca,0.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Pachuca
2019-04-07,2018-19,Clausura,13,False,Deportivo Toluca,CF Monterrey,5.0,1.0,1.0,0.0,footballcsv,Toluca,Monterrey
2019-04-12,2018-19,Clausura,14,False,Atlas Guadalajara,Club Necaxa,1.0,2.0,0.0,1.0,footballcsv,Atlas,Necaxa
2019-04-12,2018-19,Clausura,14,False,Puebla FC,Club León,0.0,3.0,0.0,2.0,footballcsv,Puebla,León
2019-04-13,2018-19,Clausura,14,False,CF Pachuca,CD Veracruz,9.0,2.0,6.0,1.0,footballcsv,Pachuca,Veracruz
2019-04-13,2018-19,Clausura,14,False,Monarcas Morelia,Deportivo Guadalajara,1.0,0.0,1.0,0.0,footballcsv,Monarcas Morelia,Guadalajara
2019-04-13,2018-19,Clausura,14,False,Gallos Blancos,Deportivo Toluca,0.0,0.0,0.0,0.0,footballcsv,Querétaro,Toluca
2019-04-14,2018-19,Clausura,14,False,Lobos BUAP,UANL Tigres,0.0,3.0,0.0,0.0,footballcsv,Lobos BUAP,Tigres UANL
2019-04-14,2018-19,Clausura,14,False,CF América,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv,América,Cruz Azul
2019-04-14,2018-19,Clausura,14,False,CF Monterrey,Santos Laguna,4.0,0.0,1.0,0.0,footballcsv,Monterrey,Santos Laguna
2019-04-14,2018-19,Clausura,14,False,Pumas UNAM,Club Tijuana,1.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Tijuana
2019-04-19,2018-19,Clausura,15,False,Club Tijuana,Lobos BUAP,1.0,2.0,1.0,1.0,footballcsv,Tijuana,Lobos BUAP
2019-04-19,2018-19,Clausura,15,False,CD Veracruz,CF Monterrey,0.0,1.0,0.0,0.0,footballcsv,Veracruz,Monterrey
2019-04-20,2018-19,Clausura,15,False,Club León,Atlas Guadalajara,5.0,2.0,1.0,0.0,footballcsv,León,Atlas
2019-04-20,2018-19,Clausura,15,False,Cruz Azul,Pumas UNAM,2.0,1.0,1.0,0.0,footballcsv,Cruz Azul,Pumas UNAM
2019-04-20,2018-19,Clausura,15,False,UANL Tigres,Monarcas Morelia,3.0,3.0,0.0,2.0,footballcsv,Tigres UANL,Monarcas Morelia
2019-04-20,2018-19,Clausura,15,False,Deportivo Guadalajara,Puebla FC,1.0,3.0,1.0,2.0,footballcsv,Guadalajara,Puebla
2019-04-20,2018-19,Clausura,15,False,Club Necaxa,CF Pachuca,2.0,2.0,1.0,1.0,footballcsv,Necaxa,Pachuca
2019-04-21,2018-19,Clausura,15,False,Santos Laguna,Gallos Blancos,2.0,1.0,2.0,0.0,footballcsv,Santos Laguna,Querétaro
2019-04-21,2018-19,Clausura,15,False,Deportivo Toluca,CF América,3.0,2.0,1.0,1.0,footballcsv,Toluca,América
2019-04-26,2018-19,Clausura,16,False,Monarcas Morelia,Club Tijuana,1.0,4.0,1.0,1.0,footballcsv,Monarcas Morelia,Tijuana
2019-04-26,2018-19,Clausura,16,False,Puebla FC,UANL Tigres,1.0,1.0,0.0,1.0,footballcsv,Puebla,Tigres UANL
2019-04-27,2018-19,Clausura,16,False,CF América,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv,América,Santos Laguna
2019-04-27,2018-19,Clausura,16,False,CF Monterrey,Club Necaxa,2.0,2.0,2.0,1.0,footballcsv,Monterrey,Necaxa
2019-04-27,2018-19,Clausura,16,False,Deportivo Guadalajara,Club León,2.0,1.0,0.0,0.0,footballcsv,Guadalajara,León
2019-04-27,2018-19,Clausura,16,False,CF Pachuca,Atlas Guadalajara,1.0,0.0,0.0,0.0,footballcsv,Pachuca,Atlas
2019-04-28,2018-19,Clausura,16,False,Lobos BUAP,Cruz Azul,1.0,4.0,1.0,2.0,footballcsv,Lobos BUAP,Cruz Azul
2019-04-28,2018-19,Clausura,16,False,Gallos Blancos,CD Veracruz,2.0,1.0,1.0,0.0,footballcsv,Querétaro,Veracruz
2019-04-28,2018-19,Clausura,16,False,Pumas UNAM,Deportivo Toluca,2.0,2.0,1.0,0.0,footballcsv,Pumas UNAM,Toluca
2019-05-03,2018-19,Clausura,17,False,CD Veracruz,CF América,0.0,2.0,0.0,1.0,footballcsv,Veracruz,América
2019-05-04,2018-19,Clausura,17,False,Club Tijuana,Puebla FC,4.0,0.0,0.0,0.0,footballcsv,Tijuana,Puebla
2019-05-04,2018-19,Clausura,17,False,Club Necaxa,Gallos Blancos,1.0,0.0,0.0,0.0,footballcsv,Necaxa,Querétaro
2019-05-04,2018-19,Clausura,17,False,Cruz Azul,Monarcas Morelia,1.0,1.0,0.0,1.0,footballcsv,Cruz Azul,Monarcas Morelia
2019-05-04,2018-19,Clausura,17,False,Club León,CF Pachuca,2.0,1.0,1.0,0.0,footballcsv,León,Pachuca
2019-05-04,2018-19,Clausura,17,False,UANL Tigres,Deportivo Guadalajara,2.0,1.0,1.0,0.0,footballcsv,Tigres UANL,Guadalajara
2019-05-05,2018-19,Clausura,17,False,Deportivo Toluca,Lobos BUAP,4.0,0.0,1.0,0.0,footballcsv,Toluca,Lobos BUAP
2019-05-05,2018-19,Clausura,17,False,Atlas Guadalajara,CF Monterrey,2.0,0.0,1.0,0.0,footballcsv,Atlas,Monterrey
2019-05-05,2018-19,Clausura,17,False,Santos Laguna,Pumas UNAM,5.0,2.0,3.0,1.0,footballcsv,Santos Laguna,Pumas UNAM
2019-05-08,2018-19,Clausura - Liguilla,Quarterfinals,True,CF Pachuca,UANL Tigres,1.0,1.0,1.0,1.0,footballcsv,Pachuca,Tigres UANL
2019-05-08,2018-19,Clausura - Liguilla,Quarterfinals,True,Club Tijuana,Club León,1.0,3.0,0.0,1.0,footballcsv,Tijuana,León
2019-05-09,2018-19,Clausura - Liguilla,Quarterfinals,True,CF América,Cruz Azul,3.0,1.0,2.0,1.0,footballcsv,América,Cruz Azul
2019-05-09,2018-19,Clausura - Liguilla,Quarterfinals,True,Club Necaxa,CF Monterrey,1.0,0.0,1.0,0.0,footballcsv,Necaxa,Monterrey
2019-05-11,2018-19,Clausura - Liguilla,Quarterfinals,True,UANL Tigres,CF Pachuca,1.0,1.0,0.0,0.0,footballcsv,Tigres UANL,Pachuca
2019-05-11,2018-19,Clausura - Liguilla,Quarterfinals,True,Club León,Club Tijuana,2.0,1.0,2.0,1.0,footballcsv,León,Tijuana
2019-05-12,2018-19,Clausura - Liguilla,Quarterfinals,True,CF Monterrey,Club Necaxa,1.0,0.0,1.0,0.0,footballcsv,Monterrey,Necaxa
2019-05-12,2018-19,Clausura - Liguilla,Quarterfinals,True,Cruz Azul,CF América,1.0,0.0,0.0,0.0,footballcsv,Cruz Azul,América
2019-05-15,2018-19,Clausura - Liguilla,Semifinals,True,CF Monterrey,UANL Tigres,1.0,0.0,1.0,0.0,footballcsv,Monterrey,Tigres UANL
2019-05-16,2018-19,Clausura - Liguilla,Semifinals,True,CF América,Club León,0.0,1.0,0.0,0.0,footballcsv,América,León
2019-05-18,2018-19,Clausura - Liguilla,Semifinals,True,UANL Tigres,CF Monterrey,1.0,0.0,1.0,0.0,footballcsv,Tigres UANL,Monterrey
2019-05-19,2018-19,Clausura - Liguilla,Semifinals,True,Club León,CF América,0.0,1.0,0.0,1.0,footballcsv,León,América
2019-05-23,2018-19,Clausura - Liguilla,Final,True,UANL Tigres,Club León,1.0,0.0,1.0,0.0,footballcsv,Tigres UANL,León
2019-05-26,2018-19,Clausura - Liguilla,Final,True,Club León,UANL Tigres,0.0,0.0,0.0,0.0,footballcsv,León,Tigres UANL
2019-07-19,2019-20,Apertura,1,False,Atlas Guadalajara,FC Juárez,1.0,0.0,0.0,0.0,footballcsv,Atlas,FC Juárez
2019-07-19,2019-20,Apertura,1,False,Puebla FC,Club Tijuana,1.0,3.0,1.0,1.0,footballcsv,Puebla,Tijuana
2019-07-20,2019-20,Apertura,1,False,Club Necaxa,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv,Necaxa,Cruz Azul
2019-07-20,2019-20,Apertura,1,False,UANL Tigres,Monarcas Morelia,4.0,2.0,3.0,0.0,footballcsv,Tigres UANL,Monarcas Morelia
2019-07-20,2019-20,Apertura,1,False,CF América,CF Monterrey,4.0,2.0,2.0,2.0,footballcsv,América,Monterrey
2019-07-20,2019-20,Apertura,1,False,CF Pachuca,Club León,1.0,3.0,0.0,2.0,footballcsv,Pachuca,León
2019-07-20,2019-20,Apertura,1,False,Atlético San Luis,Pumas UNAM,0.0,2.0,0.0,0.0,footballcsv,Atlético San Luis,Pumas UNAM
2019-07-21,2019-20,Apertura,1,False,Santos Laguna,Deportivo Guadalajara,3.0,0.0,1.0,0.0,footballcsv,Santos Laguna,Guadalajara
2019-07-21,2019-20,Apertura,1,False,Deportivo Toluca,Gallos Blancos,0.0,2.0,0.0,0.0,footballcsv,Toluca,Querétaro
2019-07-26,2019-20,Apertura,2,False,Monarcas Morelia,Atlas Guadalajara,0.0,1.0,0.0,0.0,footballcsv,Monarcas Morelia,Atlas
2019-07-26,2019-20,Apertura,2,False,CD Veracruz,CF Pachuca,3.0,3.0,2.0,1.0,footballcsv,Veracruz,Pachuca
2019-07-27,2019-20,Apertura,2,False,Club Tijuana,Gallos Blancos,1.0,1.0,1.0,0.0,footballcsv,Tijuana,Querétaro
2019-07-27,2019-20,Apertura,2,False,Club León,CF América,0.0,0.0,0.0,0.0,footballcsv,León,América
2019-07-27,2019-20,Apertura,2,False,Cruz Azul,Deportivo Toluca,1.0,1.0,0.0,0.0,footballcsv,Cruz Azul,Toluca
2019-07-28,2019-20,Apertura,2,False,Atlético San Luis,CF Monterrey,1.0,0.0,1.0,0.0,footballcsv,Atlético San Luis,Monterrey
2019-07-28,2019-20,Apertura,2,False,Santos Laguna,FC Juárez,3.0,0.0,0.0,0.0,footballcsv,Santos Laguna,FC Juárez
2019-07-28,2019-20,Apertura,2,False,Deportivo Guadalajara,UANL Tigres,2.0,0.0,1.0,0.0,footballcsv,Guadalajara,Tigres UANL
2019-07-28,2019-20,Apertura,2,False,Pumas UNAM,Club Necaxa,2.0,0.0,1.0,0.0,footballcsv,Pumas UNAM,Necaxa
2019-08-02,2019-20,Apertura,3,False,Puebla FC,Deportivo Guadalajara,1.0,1.0,1.0,1.0,footballcsv,Puebla,Guadalajara
2019-08-02,2019-20,Apertura,3,False,Atlas Guadalajara,Santos Laguna,1.0,2.0,0.0,1.0,footballcsv,Atlas,Santos Laguna
2019-08-03,2019-20,Apertura,3,False,Gallos Blancos,Cruz Azul,3.0,0.0,1.0,0.0,footballcsv,Querétaro,Cruz Azul
2019-08-03,2019-20,Apertura,3,False,CF Monterrey,Club León,3.0,2.0,1.0,2.0,footballcsv,Monterrey,León
2019-08-03,2019-20,Apertura,3,False,CF América,Club Tijuana,3.0,1.0,0.0,0.0,footballcsv,América,Tijuana
2019-08-03,2019-20,Apertura,3,False,CF Pachuca,Monarcas Morelia,1.0,2.0,0.0,1.0,footballcsv,Pachuca,Monarcas Morelia
2019-08-03,2019-20,Apertura,3,False,Club Necaxa,CD Veracruz,7.0,0.0,1.0,0.0,footballcsv,Necaxa,Veracruz
2019-08-04,2019-20,Apertura,3,False,FC Juárez,Deportivo Toluca,2.0,0.0,1.0,0.0,footballcsv,FC Juárez,Toluca
2019-08-04,2019-20,Apertura,3,False,Pumas UNAM,UANL Tigres,0.0,1.0,0.0,0.0,footballcsv,Pumas UNAM,Tigres UANL
2019-08-09,2019-20,Apertura,4,False,Monarcas Morelia,CF Monterrey,0.0,1.0,0.0,0.0,footballcsv,Monarcas Morelia,Monterrey
2019-08-09,2019-20,Apertura,4,False,CD Veracruz,Atlas Guadalajara,1.0,2.0,1.0,0.0,footballcsv,Veracruz,Atlas
2019-08-09,2019-20,Apertura,4,False,Club Tijuana,Pumas UNAM,1.0,0.0,1.0,0.0,footballcsv,Tijuana,Pumas UNAM
2019-08-10,2019-20,Apertura,4,False,Cruz Azul,FC Juárez,2.0,0.0,0.0,0.0,footballcsv,Cruz Azul,FC Juárez
2019-08-10,2019-20,Apertura,4,False,UANL Tigres,Club Necaxa,3.0,1.0,3.0,1.0,footballcsv,Tigres UANL,Necaxa
2019-08-10,2019-20,Apertura,4,False,Deportivo Guadalajara,Atlético San Luis,3.0,0.0,1.0,0.0,footballcsv,Guadalajara,Atlético San Luis
2019-08-10,2019-20,Apertura,4,False,Gallos Blancos,CF Pachuca,2.0,1.0,0.0,1.0,footballcsv,Querétaro,Pachuca
2019-08-11,2019-20,Apertura,4,False,Santos Laguna,Puebla FC,4.0,1.0,2.0,1.0,footballcsv,Santos Laguna,Puebla
2019-08-11,2019-20,Apertura,4,False,Deportivo Toluca,CF América,0.0,1.0,0.0,0.0,footballcsv,Toluca,América
2019-08-16,2019-20,Apertura,5,False,Atlas Guadalajara,Cruz Azul,1.0,3.0,0.0,2.0,footballcsv,Atlas,Cruz Azul
2019-08-16,2019-20,Apertura,5,False,Puebla FC,CF Pachuca,0.0,4.0,0.0,2.0,footballcsv,Puebla,Pachuca
2019-08-17,2019-20,Apertura,5,False,CF Monterrey,Deportivo Toluca,2.0,0.0,1.0,0.0,footballcsv,Monterrey,Toluca
2019-08-17,2019-20,Apertura,5,False,CF América,Monarcas Morelia,1.0,0.0,0.0,0.0,footballcsv,América,Monarcas Morelia
2019-08-17,2019-20,Apertura,5,False,Club León,Deportivo Guadalajara,4.0,3.0,2.0,1.0,footballcsv,León,Guadalajara
2019-08-17,2019-20,Apertura,5,False,Atlético San Luis,UANL Tigres,1.0,1.0,0.0,0.0,footballcsv,Atlético San Luis,Tigres UANL
2019-08-18,2019-20,Apertura,5,False,Club Necaxa,Santos Laguna,3.0,0.0,0.0,0.0,footballcsv,Necaxa,Santos Laguna
